title,price_text,price,category,city,location,type_transaction,rooms,post_time,post_date,post_month,post_year
étage de villa s+3,1250 DT,1250,4,Ariana,Ennasr,0,3,6/20/25 11:21,06-20-25,6,2025
Appartement s1 à La SoukraZAL1662,1100 DT,1100,0,Ariana,La Soukra,0,1,6/20/25 11:21,06-20-25,6,2025
s+2 menzah 5,1000 DT,1000,0,Ariana,Menzah,0,2,6/19/25 15:42,06-19-25,6,2025
Duplex s+2 avec terrasse à La Soukra MDL0469,1850 DT,1850,4,Ariana,La Soukra,0,2,6/18/25 14:22,06-18-25,6,2025
étage de villa s+3,1500 DT,1500,0,Ariana,Menzah,0,3,6/18/25 14:22,06-18-25,6,2025
villa s+ 4,2700 DT,2700,4,Ariana,Manar,0,4,6/18/25 14:22,06-18-25,6,2025
s+3 menzah 9,1300 DT,1300,0,Ariana,Menzah,0,3,6/18/25 14:22,06-18-25,6,2025
s+3 cité el khadhra,850 DT,850,0,Ariana,Ariana Ville,0,3,6/18/25 14:22,06-18-25,6,2025
villa s+ 5,6500 DT,6500,4,Ariana,Menzah,0,5,6/18/25 14:22,06-18-25,6,2025
s+1 manar 1,900 DT,900,0,Ariana,Manar,0,1,6/18/25 14:22,06-18-25,6,2025
A Vendre Appartement S+3 à Jardin d'el Menzah,358000 DT,358000,1,Ariana,Jardins D'el Menzah,1,3,6/18/25 11:12,06-18-25,6,2025
s+1 manar 1,900 DT,900,0,Ariana,Manar,0,1,6/18/25 10:37,06-18-25,6,2025
s+2 jamais habité,850 DT,850,0,Ariana,Manar,0,2,6/18/25 10:33,06-18-25,6,2025
étage de villa s+3,1400 DT,1400,0,Ariana,Menzah,0,3,6/18/25 10:33,06-18-25,6,2025
s+2 manar 2,950 DT,950,0,Ariana,Manar,0,2,6/17/25 14:54,06-17-25,6,2025
villa s+4,2700 DT,2700,4,Ariana,Manar,0,4,6/17/25 14:54,06-17-25,6,2025
étage de villa s+3,2500 DT,2500,0,Ariana,Menzah,0,3,6/17/25 14:54,06-17-25,6,2025
s+3 menzah 9,1500 DT,1500,0,Ariana,Menzah,0,3,6/16/25 21:52,06-16-25,6,2025
studio manar 1,650 DT,650,0,Ariana,Manar,0,0,6/16/25 21:52,06-16-25,6,2025
s+1 manar 1,650 DT,650,0,Ariana,Manar,0,1,6/16/25 11:58,06-16-25,6,2025
s+3 cité el khadhra,850 DT,850,0,Ariana,Ariana Ville,0,3,6/16/25 11:48,06-16-25,6,2025
s+2 menzah 9,900 DT,900,0,Ariana,Menzah,0,2,6/16/25 10:25,06-16-25,6,2025
s+2 menzah 7,1400 DT,1400,0,Ariana,Menzah,0,2,6/16/25 10:25,06-16-25,6,2025
s+1 manar 1,900 DT,900,0,Ariana,Manar,0,1,6/16/25 10:25,06-16-25,6,2025
s+1 manar 1,900 DT,900,0,Ariana,Manar,0,1,6/16/25 10:25,06-16-25,6,2025
s+2 manar 1,850 DT,850,0,Ariana,Manar,0,2,6/16/25 10:12,06-16-25,6,2025
A Louer : Une Villa S+5 à Manar 2,3800 DT,3800,4,Ariana,Manar,0,5,6/16/25 9:41,06-16-25,6,2025
Appartement s+3 à La Soukra MAL1645,2000 DT,2000,0,Ariana,La Soukra,0,3,6/13/25 22:09,06-13-25,6,2025
Villa s+4 à La Soukra mvl0786,3000 DT,3000,4,Ariana,La Soukra,0,4,6/12/25 14:48,06-12-25,6,2025
Appartement s+2 à La Nouvelle Soukra ZAL1639,1500 DT,1500,0,Ariana,La Soukra,0,2,6/11/25 14:55,06-11-25,6,2025
appartement s3 à cité saha,90000 DT,90000,1,Ariana,Borj Louzir,1,3,6/11/25 11:48,06-11-25,6,2025
Appartement s+1 à La Soukra ZAL1642,1150 DT,1150,0,Ariana,La Soukra,0,1,6/10/25 20:05,06-10-25,6,2025
appartement s3 à riadh andalous,365000 DT,365000,1,Ariana,Ghazela,1,3,6/10/25 20:05,06-10-25,6,2025
Triplex s+5 avec piscine à La Soukra MTRL0037,3500 DT,3500,4,Ariana,La Soukra,0,5,6/10/25 11:02,06-10-25,6,2025
Appartement s+3 à La Soukra ZAL1636,1800 DT,1800,0,Ariana,La Soukra,0,3,6/9/25 14:49,06-09-25,6,2025
s+3 ennasr 1,1300 DT,1300,0,Ariana,Ennasr,0,3,6/9/25 14:23,06-09-25,6,2025
s+2 manar 2,1300 DT,1300,0,Ariana,Manar,0,2,6/9/25 14:23,06-09-25,6,2025
s+2 menzah 9c jamais habité,1450 DT,1450,0,Ariana,Menzah,0,2,6/9/25 14:23,06-09-25,6,2025
Appartement s+2 avec jardin à La Soukra MAL1344,1650 DT,1650,0,Ariana,La Soukra,0,2,6/9/25 14:23,06-09-25,6,2025
s+2 manar 1,750 DT,750,0,Ariana,Manar,0,2,6/9/25 14:23,06-09-25,6,2025
s+1 manar 2,1000 DT,1000,0,Ariana,Manar,0,1,6/9/25 10:48,06-09-25,6,2025
Villa s+4 à La Soukra MVL1327,3200 DT,3200,4,Ariana,La Soukra,0,4,6/5/25 14:44,06-05-25,6,2025
Appartement s+3 à La Soukra MAV1744,630000 DT,630000,1,Ariana,La Soukra,1,3,6/3/25 21:27,06-03-25,6,2025
s+3 manar 2,1000 DT,1000,0,Ariana,Manar,0,3,6/3/25 11:33,06-03-25,6,2025
s+0 menzah 9c,600 DT,600,0,Ariana,Menzah,0,0,6/3/25 11:33,06-03-25,6,2025
s+1 centre urbain,1050 DT,1050,0,Ariana,Ariana Ville,0,1,6/3/25 11:22,06-03-25,6,2025
s+3 menzah 5,900 DT,900,0,Ariana,Menzah,0,3,6/3/25 11:22,06-03-25,6,2025
s+1 ennaser 1,750 DT,750,0,Ariana,Ennasr,0,1,6/3/25 11:22,06-03-25,6,2025
s+2 manar 1,1250 DT,1250,0,Ariana,Manar,0,2,6/3/25 10:57,06-03-25,6,2025
bureau s+1,650 DT,650,0,Ariana,Manar,0,1,6/3/25 10:53,06-03-25,6,2025
Apparement s+3 à La Soukra MAL4164,1750 DT,1750,0,Ariana,La Soukra,0,3,6/2/25 22:58,06-02-25,6,2025
s+1 manar 1,700 DT,700,0,Ariana,Manar,0,1,6/2/25 14:20,06-02-25,6,2025
s+1 mutuelle ville,1800 DT,1800,0,Ariana,Menzah,0,1,6/2/25 14:20,06-02-25,6,2025
s+4 menzah 9,1700 DT,1700,0,Ariana,Menzah,0,4,6/2/25 14:20,06-02-25,6,2025
s+2 menzah 7 bis,1800 DT,1800,0,Ariana,Menzah,0,2,5/30/25 14:22,05-30-25,5,2025
s0 cité olympique,700 DT,700,0,Ariana,Menzah,0,0,5/30/25 14:22,05-30-25,5,2025
s+2 ennasr 2,950 DT,950,0,Ariana,Ennasr,0,2,5/30/25 14:22,05-30-25,5,2025
Appartement s+2 à La Soukra ZAL1628,1000 DT,1000,0,Ariana,La Soukra,0,2,5/30/25 12:02,05-30-25,5,2025
s+1 manar 1,800 DT,800,0,Ariana,Manar,0,1,5/30/25 10:40,05-30-25,5,2025
A Vendre Appartement S+3 à Jardin d'el Menzah,420000 DT,420000,1,Ariana,Jardins D'el Menzah,1,3,5/29/25 11:36,05-29-25,5,2025
A Vendre Appartement S+3 à Menzah 8,340000 DT,340000,1,Ariana,Menzah,1,3,5/29/25 11:36,05-29-25,5,2025
s+1 manar 2,700 DT,700,0,Ariana,Manar,0,1,5/29/25 11:29,05-29-25,5,2025
À louer S+2 à inkilette Ariana Tunisie,540 DT,540,0,Ariana,Raoued,0,2,5/29/25 8:17,05-29-25,5,2025
🏠 𝐄𝐍𝐍𝐀𝐒𝐑 2 ; à 𝐥𝐨𝐮𝐞𝐫 Spacieux appt S3,1200 DT,1200,0,Ariana,Ennasr,0,3,5/28/25 19:38,05-28-25,5,2025
Appartement s+1 avec terrasse à La Soukra MAL4364,1450 DT,1450,0,Ariana,La Soukra,0,1,5/28/25 19:38,05-28-25,5,2025
s0 manar 2,700 DT,700,0,Ariana,Manar,0,0,5/28/25 14:50,05-28-25,5,2025
s+2 menzah 7 vide,920 DT,920,0,Ariana,Menzah,0,2,5/28/25 11:57,05-28-25,5,2025
studio meublé s+1 ennaser 2,1150 DT,1150,0,Ariana,Ennasr,0,0,5/27/25 19:42,05-27-25,5,2025
appartement S+1 (Ennaser2),1450 DT,1450,0,Ariana,Ennasr,0,1,5/27/25 19:42,05-27-25,5,2025
Appartement s+2 à La Soukra ZAL1621,1250 DT,1250,0,Ariana,La Soukra,0,2,5/27/25 15:56,05-27-25,5,2025
s+1 menzah 6,600 DT,600,0,Ariana,Menzah,0,1,5/27/25 15:56,05-27-25,5,2025
s+1 manar 2,800 DT,800,0,Ariana,Manar,0,1,5/27/25 15:34,05-27-25,5,2025
Maison 2 Niveaux Avec Studio à El Mnihla,320000 DT,320000,3,Ariana,Mnihla,1,0,5/27/25 15:34,05-27-25,5,2025
S+1(MANAR1),1050 DT,1050,0,Ariana,Manar,0,1,5/27/25 10:59,05-27-25,5,2025
s+2 menzah 7,800 DT,800,0,Ariana,Menzah,0,2,5/27/25 10:59,05-27-25,5,2025
appartemet s+3 (,1300 DT,1300,0,Ariana,Manar,0,3,5/27/25 10:59,05-27-25,5,2025
Appartement S+3 a vendre à La Soukra,490000 DT,490000,1,Ariana,La Soukra,1,3,5/27/25 10:59,05-27-25,5,2025
"À Louer | S+2 au Rez-de-chaussée – Cité El khadra, Tunis",800 DT,800,0,Ariana,Ariana Ville,0,2,5/27/25 10:59,05-27-25,5,2025
s+1 manar 1,1050 DT,1050,0,Ariana,Manar,0,1,5/27/25 10:23,05-27-25,5,2025
duplex s+2 menzah 5,1200 DT,1200,0,Ariana,Menzah,0,2,5/26/25 22:08,05-26-25,5,2025
s+3 manar 1,1200 DT,1200,0,Ariana,Manar,0,3,5/26/25 22:08,05-26-25,5,2025
s+2 menzah 9,1000 DT,1000,0,Ariana,Menzah,0,2,5/26/25 22:08,05-26-25,5,2025
s0 meublée,650 DT,650,0,Ariana,Manar,0,0,5/26/25 14:58,05-26-25,5,2025
s+2 manar 1,800 DT,800,0,Ariana,Manar,0,2,5/26/25 14:58,05-26-25,5,2025
s+3 ennasr 1,1600 DT,1600,0,Ariana,Ennasr,0,3,5/26/25 14:58,05-26-25,5,2025
Appartement s+2 à La Soukra ZAL1617,1700 DT,1700,0,Ariana,La Soukra,0,2,5/26/25 14:58,05-26-25,5,2025
s+1 menzah 7,1300 DT,1300,0,Ariana,Menzah,0,1,5/26/25 14:58,05-26-25,5,2025
s+4 menzah 6,1600 DT,1600,0,Ariana,Manar,0,4,5/26/25 14:58,05-26-25,5,2025
s1 manar 1,1700 DT,1700,0,Ariana,Manar,0,1,5/26/25 14:58,05-26-25,5,2025
s0 manar 2,650 DT,650,0,Ariana,Menzah,0,0,5/26/25 14:58,05-26-25,5,2025
s+2 menzah 5,1000 DT,1000,0,Ariana,Menzah,0,2,5/26/25 14:58,05-26-25,5,2025
Appartement s+2 à La Nouvelle Soukra ZAL1619,1350 DT,1350,0,Ariana,La Soukra,0,2,5/26/25 11:34,05-26-25,5,2025
Appartement meublé s+1 avec terrasse à La Soukra ZAL1574,1300 DT,1300,0,Ariana,La Soukra,0,1,5/23/25 20:15,05-23-25,5,2025
Appartement s+1 à La Soukra ZAL1534,1000 DT,1000,0,Ariana,La Soukra,0,1,5/23/25 20:15,05-23-25,5,2025
À Vendre | Appartement S+2 à Manar 1,210000000 DT,210000000,1,Ariana,Ennasr,1,2,5/23/25 20:14,05-23-25,5,2025
S+1 Neuf à Ennasr2 .,1150 DT,1150,0,Ariana,Ennasr,0,1,5/23/25 20:14,05-23-25,5,2025
Étage de villa S+3 à Jardin d’El Menzah 2,1300 DT,1300,4,Ariana,Menzah,0,3,5/23/25 20:14,05-23-25,5,2025
un appartement s2 à la soukra,1800 DT,1800,0,Ariana,La Soukra,0,2,5/23/25 20:14,05-23-25,5,2025
À Vendre | Villa S+4 à El Menzah 6 – Deux niveaux avec jardi,0 DT,0,4,Ariana,Menzah,0,4,5/23/25 20:14,05-23-25,5,2025
S+1 à Ennasr 2,850 DT,850,0,Ariana,Ennasr,0,1,5/23/25 20:14,05-23-25,5,2025
Villa s+3 à La Soukra MVV0395,820000 DT,820000,3,Ariana,La Soukra,1,3,5/23/25 20:14,05-23-25,5,2025
| S+2 à Ennasr,1200 DT,1200,0,Ariana,Ennasr,0,2,5/23/25 20:14,05-23-25,5,2025
Étage de Villa S+2 – Jardin d’El Menzah (Cité El Faouez).,750 DT,750,0,Ariana,Menzah,0,2,5/23/25 20:14,05-23-25,5,2025
S0 à MANAR3,600 DT,600,0,Ariana,Manar,0,0,5/23/25 20:14,05-23-25,5,2025
appartement s+3 (Manar 3),1500 DT,1500,3,Ariana,Manar,1,3,5/23/25 20:14,05-23-25,5,2025
appartement s+2 à bardo,1400 DT,1400,0,Ariana,Ariana Ville,0,2,5/23/25 20:14,05-23-25,5,2025
villa s+2,180000000 DT,180000000,3,Ariana,Ennasr,1,2,5/23/25 14:47,05-23-25,5,2025
appartement s+3 manzah7,1200 DT,1200,0,Ariana,Menzah,0,3,5/23/25 14:47,05-23-25,5,2025
Triplex s3 avec jardin et piscine à La Soukra MTRL0103,5000 DT,5000,4,Ariana,La Soukra,0,3,5/23/25 11:20,05-23-25,5,2025
Appartement s+2 à La Soukra MAL1276,1300 DT,1300,0,Ariana,La Soukra,0,2,5/22/25 22:05,05-22-25,5,2025
Appartement s+1 à La Soukra ZAL1611,950 DT,950,0,Ariana,La Soukra,0,1,5/21/25 22:07,05-21-25,5,2025
A Vendre Appartement S+2 HS à Jardin d'el Menzah 2,340000 DT,340000,1,Ariana,Jardins D'el Menzah,1,2,5/21/25 10:22,05-21-25,5,2025
appartement s3 à cité saha,90000 DT,90000,1,Ariana,Borj Louzir,1,3,5/20/25 22:02,05-20-25,5,2025
appartement s3 à riadh andalous,365000 DT,365000,1,Ariana,Ghazela,1,3,5/20/25 12:44,05-20-25,5,2025
Villa s+4 à La Soukra MVL0240,3000 DT,3000,4,Ariana,La Soukra,0,4,5/19/25 21:47,05-19-25,5,2025
maison s+3 usage société(ALAIN SAVARY),1800 DT,1800,4,Ariana,Ariana Ville,0,3,5/19/25 21:47,05-19-25,5,2025
Appartement s+1 avec jardin à La Soukra ZAL1610,1000 DT,1000,0,Ariana,La Soukra,0,1,5/19/25 21:47,05-19-25,5,2025
A Vendre Appartement S+3 à Menzah 8,375000 DT,375000,1,Ariana,Menzah,1,3,5/19/25 10:56,05-19-25,5,2025
A Vendre Appartement S+2 haut standing à Jardin d'el Menzah,325000 DT,325000,0,Ariana,Jardins D'el Menzah,0,2,5/19/25 10:56,05-19-25,5,2025
REZ-DE-CHAUSSÉE D’UNE VILLA S+3 À LOUER À USAGE HABITATION O,1500 DT,1500,3,Ariana,Manar,1,3,5/17/25 14:54,05-17-25,5,2025
une villa s3 à la soukra avec jardin et piscine,4800 DT,4800,4,Ariana,La Soukra,0,3,5/16/25 21:28,05-16-25,5,2025
un appartement s3 à a soukra,475000 DT,475000,1,Ariana,La Soukra,1,3,5/15/25 11:20,05-15-25,5,2025
Appartement S+1 avec Jardin résidence hôtelier avec piscine,1100 DT,1100,0,Ariana,Menzah,0,1,5/15/25 10:15,05-15-25,5,2025
S+1 avec deux jardin résidence avec piscine/salle de Sport,1200 DT,1200,0,Ariana,Menzah,0,1,5/15/25 10:15,05-15-25,5,2025
Duplex s+3 avec jardin et piscine à La Soukra MDV0161,920000 DT,920000,3,Ariana,La Soukra,1,3,5/14/25 20:52,05-14-25,5,2025
appartement s3,950 DT,950,0,Ariana,La Soukra,0,3,5/14/25 10:02,05-14-25,5,2025
Appartement s+4 à La Soukra MAL1302,3800 DT,3800,0,Ariana,La Soukra,0,4,5/13/25 11:02,05-13-25,5,2025
Appartement s+3 avec jardin et piscine à La Soukra MAV1556,850000 DT,850000,1,Ariana,La Soukra,1,3,5/12/25 14:11,05-12-25,5,2025
Duplex s+4 avec piscine à La Soukra ZDL0043,4000 DT,4000,4,Ariana,La Soukra,0,4,5/12/25 14:11,05-12-25,5,2025
🏠 Ariana Borj Baccouche ; à Louer étage villa S3,1000 DT,1000,4,Ariana,Ariana Ville,0,3,5/10/25 22:37,05-10-25,5,2025
Appartement s+1 à La Soukra ZAL1602,1250 DT,1250,0,Ariana,La Soukra,0,1,5/10/25 22:37,05-10-25,5,2025
appartement s+1,950 DT,950,0,Ariana,Ennasr,0,1,5/10/25 11:23,05-10-25,5,2025
appartements s+0,600 DT,600,0,Ariana,Ennasr,0,0,5/10/25 11:23,05-10-25,5,2025
maison s +2 (manzah 8),1150 DT,1150,4,Ariana,Menzah,0,2,5/10/25 11:23,05-10-25,5,2025
appartement s+1,1000 DT,1000,0,Ariana,Manar,0,1,5/10/25 11:23,05-10-25,5,2025
À LOUER : Un appartement S+1 ( meublé ) situé à Riadh Landal,1250 DT,1250,0,Ariana,Ariana Ville,0,1,5/9/25 21:25,05-09-25,5,2025
Appartement s+1 avec jardin à La Soukra ZAV1869,320000 DT,320000,1,Ariana,La Soukra,1,1,5/9/25 21:25,05-09-25,5,2025
Appartement s+1 à La Soukra ZAV1867,260000 DT,260000,1,Ariana,La Soukra,1,1,5/9/25 14:30,05-09-25,5,2025
A louer Une Villa S+5 à Manar 1,2100 DT,2100,4,Ariana,Manar,0,5,5/9/25 11:55,05-09-25,5,2025
Duplex S+2 avec petit jardin à La Soukra ZDL0664,2000 DT,2000,4,Ariana,La Soukra,0,2,5/8/25 21:22,05-08-25,5,2025
Duplex s+3 avec jardin et piscine à La Soukra MDV0075,1650000 DT,1650000,3,Ariana,La Soukra,1,3,5/8/25 21:22,05-08-25,5,2025
Duplex s+3 avec jardin et piscine à La Soukra zdl0661,5000 DT,5000,4,Ariana,La Soukra,0,3,5/8/25 13:25,05-08-25,5,2025
studios+1 (manzah 5),850 DT,850,0,Ariana,Menzah,0,0,5/7/25 21:35,05-07-25,5,2025
appartement s+1,1050 DT,1050,0,Ariana,Manar,0,1,5/7/25 21:35,05-07-25,5,2025
maison s+3 (jardin d'el manzah1),650 DT,650,0,Ariana,Menzah,0,3,5/7/25 21:35,05-07-25,5,2025
appart s+3,1400 DT,1400,0,Ariana,Ariana Ville,0,3,5/7/25 21:35,05-07-25,5,2025
appartement s+0,650 DT,650,0,Ariana,Menzah,0,0,5/7/25 21:35,05-07-25,5,2025
appartement S+2(ENNASER2),1200 DT,1200,0,Ariana,Ariana Ville,0,2,5/7/25 21:35,05-07-25,5,2025
location studio,800 DT,800,4,Ariana,Menzah,0,0,5/7/25 15:31,05-07-25,5,2025
une villa s5 à la soukra avec piscine,5500 DT,5500,4,Ariana,La Soukra,0,5,5/7/25 10:08,05-07-25,5,2025
🏠 ENNASSER 2; à louer VILLA S+7,3200 DT,3200,4,Ariana,Ennasr,0,0,5/7/25 10:08,05-07-25,5,2025
A louer un appartement S2 à La Soukra,1300 DT,1300,0,Ariana,La Soukra,0,2,5/6/25 20:38,05-06-25,5,2025
un appartement s3 à la soukra,1800 DT,1800,0,Ariana,La Soukra,0,3,5/6/25 20:38,05-06-25,5,2025
appartement s+2,1200 DT,1200,0,Ariana,Ariana Ville,0,2,5/6/25 11:31,05-06-25,5,2025
appartement s+3,1700 DT,1700,0,Ariana,Menzah,0,3,5/6/25 10:12,05-06-25,5,2025
appartemant s+1,1150 DT,1150,0,Ariana,Manar,0,1,5/6/25 10:12,05-06-25,5,2025
appartement s+2,1300 DT,1300,0,Ariana,Menzah,0,2,5/6/25 10:12,05-06-25,5,2025
appartement s+1,950 DT,950,0,Ariana,Menzah,0,1,5/6/25 10:12,05-06-25,5,2025
À LOUER : Un magnifique Duplex S+2 situé à La Soukra,1900 DT,1900,0,Ariana,La Soukra,0,2,5/5/25 15:17,05-05-25,5,2025
🏠 𝐄𝐍𝐍𝐀𝐒𝐑 2 ; à louer RDC VILLA S+3,1350 DT,1350,4,Ariana,Ennasr,0,3,5/5/25 12:02,05-05-25,5,2025
A louer RDC de Villa S+3 à Jardin d'el Menzah 2,1400 DT,1400,4,Ariana,Jardins D'el Menzah,0,3,5/2/25 10:13,05-02-25,5,2025
Appartement S+2 à La Soukra ZAL1589,1500 DT,1500,0,Ariana,La Soukra,0,2,5/1/25 14:07,05-01-25,5,2025
Appartement S+2 à La Soukra ZAL1589,1500 DT,1500,0,Ariana,La Soukra,0,2,4/30/25 21:21,04-30-25,4,2025
🏠 𝐂𝐢𝐭é 𝐌𝐚𝐡𝐫𝐚𝐣e𝐧𝐞 à louer spacieux appt S+3,1300 DT,1300,0,Ariana,Menzah,0,3,4/30/25 10:52,04-30-25,4,2025
un appartement s3 à la soukra,1700 DT,1700,0,Ariana,La Soukra,0,3,4/30/25 9:40,04-30-25,4,2025
Duplex S+3 avec jardin à La Soukra ZDV0169,675000 DT,675000,4,Ariana,La Soukra,0,3,4/29/25 21:31,04-29-25,4,2025
une villa s5 à la soukra avec piscine et jardin,5800 DT,5800,4,Ariana,La Soukra,0,5,4/29/25 14:40,04-29-25,4,2025
Villa S+5 avec piscine à La Soukra ZVV173,1100000 DT,1100000,3,Ariana,La Soukra,1,5,4/28/25 21:11,04-28-25,4,2025
🏠𝐉𝐚𝐫𝐝𝐢𝐧𝐬 𝐝'𝐞𝐥 𝐌𝐞𝐧𝐳𝐚𝐡 2; à louer appt s+1,750 DT,750,0,Ariana,Jardins D'el Menzah,0,1,4/28/25 11:13,04-28-25,4,2025
appartement s2 à behi ladghem,128000 DT,128000,1,Ariana,Borj Louzir,1,2,4/25/25 15:40,04-25-25,4,2025
appartement s3 à la soukra,398000 DT,398000,1,Ariana,La Soukra,1,3,4/25/25 15:39,04-25-25,4,2025
A louer Appartement S+4 Jamais habité à Manar 3,1900 DT,1900,0,Ariana,Manar,0,4,4/25/25 15:39,04-25-25,4,2025
une villa s4 à la soukra,3800 DT,3800,4,Ariana,La Soukra,0,4,4/24/25 21:01,04-24-25,4,2025
duplex s3 à la soukra,680000 DT,680000,3,Ariana,La Soukra,1,3,4/24/25 21:00,04-24-25,4,2025
À LOUER : Un appartement S+1 situé à La Nouvelle Soukra ( Ja,1100 DT,1100,0,Ariana,La Soukra,0,1,4/23/25 20:59,04-23-25,4,2025
À VENDRE : Des appartements S+2 & S+3 Haut standing situés à,360000 DT,360000,1,Ariana,La Soukra,1,2,4/23/25 20:59,04-23-25,4,2025
appartement s2 à behi ladghem,128000 DT,128000,1,Ariana,Borj Louzir,1,2,4/23/25 20:58,04-23-25,4,2025
À LOUER : Un appartement S+1 ( meublé ) situé à La Nouvelle,1400 DT,1400,0,Ariana,La Soukra,0,1,4/21/25 23:16,04-21-25,4,2025
À LOUER : Un appartement S+0 ( meublé ) situé à Chotrana 1,800 DT,800,0,Ariana,La Soukra,0,0,4/19/25 20:41,04-19-25,4,2025
"À VENDRE : Des appartements Haut standing "" S+1 , S+2 et S+3",0 DT,0,1,Ariana,La Soukra,1,1,4/19/25 20:40,04-19-25,4,2025
🏠 Jardins d'el menzah 2 ; à Louer spacieux appt S+3,1300 DT,1300,0,Ariana,Jardins D'el Menzah,0,3,4/19/25 20:40,04-19-25,4,2025
Appartement S+1 meublé avec terrasse à La Soukra ZAL1574,1300 DT,1300,0,Ariana,La Soukra,0,1,4/18/25 17:48,04-18-25,4,2025
une villa s3 à la soukra,1800 DT,1800,0,Ariana,La Soukra,0,3,4/18/25 17:48,04-18-25,4,2025
Appartement S+1 avec terrasse à La Soukra ZAL1573,1100 DT,1100,0,Ariana,La Soukra,0,1,4/18/25 17:48,04-18-25,4,2025
Villa plain-pied S+4 à La Soukra ZVV0432,890000 DT,890000,3,Ariana,La Soukra,1,4,4/17/25 22:27,04-17-25,4,2025
"Appartement S+2 à Soukra,Tunis.",288000 DT,288000,1,Ariana,La Soukra,1,2,4/17/25 22:27,04-17-25,4,2025
Etage de villa S+3 à La Soukra ZEL0526,1200 DT,1200,4,Ariana,La Soukra,0,3,4/17/25 22:20,04-17-25,4,2025
à louer appartement s1,850 DT,850,0,Ariana,La Soukra,0,1,4/17/25 22:19,04-17-25,4,2025
"Appartement S+3 à Soukra,Tunis.",371000 DT,371000,1,Ariana,La Soukra,1,3,4/16/25 21:35,04-16-25,4,2025
À LOUER : Un luxueux appartement S+1 situé a Chotrana 3 ( Ja,1250 DT,1250,0,Ariana,La Soukra,0,1,4/16/25 21:28,04-16-25,4,2025
À LOUER : Un appartement S+1 situé à La Nouvelle Soukra,1150 DT,1150,0,Ariana,La Soukra,0,1,4/16/25 21:28,04-16-25,4,2025
appartement s2 à la soukra,285000 DT,285000,1,Ariana,La Soukra,1,2,4/16/25 21:28,04-16-25,4,2025
Appartement S+2 à La Soukra ZAL1568,1600 DT,1600,0,Ariana,La Soukra,0,2,4/16/25 9:43,04-16-25,4,2025
Appartement meublé s+1 a louer à Ennaser,1250 DT,1250,0,Ariana,Ennasr,0,1,4/16/25 9:43,04-16-25,4,2025
A louer Appartement S+1 Meublé à Menzah 9C,1250 DT,1250,0,Ariana,Menzah,0,1,4/14/25 16:44,04-14-25,4,2025
"Appartement S+1 à Soukra,Tunis.",198000 DT,198000,1,Ariana,La Soukra,1,1,4/14/25 14:52,04-14-25,4,2025
appartement s3 à chotrrana 1,550000 DT,550000,1,Ariana,Chotrana,1,3,4/14/25 14:52,04-14-25,4,2025
APPARTEMENT s+2 à Ennasr 1,1350 DT,1350,0,Ariana,Ennasr,0,2,4/14/25 10:26,04-14-25,4,2025
Appartement S+1 à La Soukra ZAL1539,1100 DT,1100,0,Ariana,La Soukra,0,1,4/12/25 21:19,04-12-25,4,2025
Appartement S+1 à La Soukra ZAL1563,1250 DT,1250,0,Ariana,La Soukra,0,1,4/10/25 22:20,04-10-25,4,2025
Appartement S+2 à La Soukra ZAL1534,1000 DT,1000,0,Ariana,La Soukra,0,2,4/9/25 20:42,04-09-25,4,2025
Appartement S+2 à La Nouvelle Soukra ZAL1547,1500 DT,1500,0,Ariana,La Soukra,0,2,4/9/25 20:41,04-09-25,4,2025
🏠𝐉𝐚𝐫𝐝𝐢𝐧 𝐝'𝐞𝐥 𝐌𝐞𝐧𝐳𝐚𝐡 ;à Louer coquet appt S+2,900 DT,900,0,Ariana,Jardins D'el Menzah,0,2,4/8/25 21:32,04-08-25,4,2025
𝐑𝐈𝐀𝐃𝐇 𝐄𝐋 𝐀𝐍𝐃𝐀𝐋𝐎𝐔𝐒 ;à 𝐥𝐨𝐮𝐞𝐫 ETAGE S+3,900 DT,900,4,Ariana,Ghazela,0,3,4/8/25 21:31,04-08-25,4,2025
Rez-de-chausée de villa S+3 à La Soukra ZRCL0309,1250 DT,1250,4,Ariana,La Soukra,0,3,4/8/25 21:31,04-08-25,4,2025
à vendre duplex s3 à la soukra,680000 DT,680000,3,Ariana,Chotrana,1,3,4/8/25 21:30,04-08-25,4,2025
appartement s1 à chotrana 1,250000 DT,250000,1,Ariana,Chotrana,1,1,4/8/25 21:30,04-08-25,4,2025
À LOUER : Un luxueux appartement S+2 situé à La Soukra,1650 DT,1650,0,Ariana,La Soukra,0,2,4/7/25 18:39,04-07-25,4,2025
un duplex s4 à la soukra avec piscine,850000 DT,850000,3,Ariana,La Soukra,1,4,4/7/25 18:39,04-07-25,4,2025
À LOUER : Un appartement S+1 situé à La Nouvelle Soukra,1150 DT,1150,0,Ariana,La Soukra,0,1,4/7/25 18:39,04-07-25,4,2025
À LOUER : Un appartement S+2 situé à La Nouvelle Soukra ( Vi,1250 DT,1250,0,Ariana,La Soukra,0,2,4/7/25 18:39,04-07-25,4,2025
un duplex s4 à la soukra avec jardin,2200 DT,2200,4,Ariana,La Soukra,0,4,4/7/25 18:39,04-07-25,4,2025
un appartement s3 à soukra,1700 DT,1700,0,Ariana,La Soukra,0,2,4/5/25 21:23,04-05-25,4,2025
