title,price_text,price,category,city,location,type_transaction,rooms,post_time,post_date,post_month,post_year,post_day,post_dayofweek,post_weekend,post_hour,post_period,season
A louer S1 Coquet & Confortable meublé,1200 DT,1200,0,Sousse,Sahloul,0,1,2025-02-21 20:36:00,2025-02-21,2,2025,21,4,0,20,Soir,Hiver
A louer un S4 vue sur Mer au Route Touristique,2300 DT,2300,0,Sousse,Sousse Jawhara,0,4,2025-02-21 15:26:00,2025-02-21,2,2025,21,4,0,15,Après-midi,Hiver
Appartement s+3 à Kantaoui,440000 DT,440000,1,Sousse,Kantaoui,1,3,2025-02-21 15:26:00,2025-02-21,2,2025,21,4,0,15,Après-midi,Hiver
A vendre appartement S+3 à Tantana Chott Mariem,360000 DT,360000,1,Sousse,Akouda,1,3,2025-02-21 15:26:00,2025-02-21,2,2025,21,4,0,15,Après-midi,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-02-21 15:26:00,2025-02-21,2,2025,21,4,0,15,Après-midi,Hiver
Appartement jamais habité S2,700 DT,700,0,Sousse,Sousse Riadh,0,2,2025-02-21 13:37:00,2025-02-21,2,2025,21,4,0,13,Après-midi,Hiver
A vendre appartement S+2 à Sahloul 4,436000 DT,436000,1,Sousse,Sahloul,1,2,2025-02-21 10:00:00,2025-02-21,2,2025,21,4,0,10,Matin,Hiver
A vendre appartement S+2 à Hammam Sousse,265000 DT,265000,1,Sousse,Hammam Sousse,1,2,2025-02-21 10:00:00,2025-02-21,2,2025,21,4,0,10,Matin,Hiver
A vendre Appartement S+2 Direct Promoteur Haut standing,480000 DT,480000,1,Sousse,Sahloul,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
Studio à résidence Folla,250000 DT,250000,1,Sousse,Akouda,1,0,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre appartement S+2 a deux pas de a la mer,532446 DT,532446,1,Sousse,Kantaoui,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre appartement S+1 Direct Promoteur,250000 DT,250000,1,Sousse,Sahloul,1,1,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre Appartement S+2 Direct Promoteur,502591 DT,502591,1,Sousse,Kantaoui,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre appartement S+2 à Tantana,298000 DT,298000,1,Sousse,Akouda,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre Appartement S+1 haut standing,274984 DT,274984,1,Sousse,Kantaoui,1,1,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre appartement S+1 à Hergla,170000 DT,170000,1,Sousse,Hergla,1,1,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre appartement S+2 à Tantana,430000 DT,430000,1,Sousse,Akouda,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
Appartement S+2 Haut Standing direct promoteur,350000 DT,350000,1,Sousse,Sahloul,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre appartement s+2 à hammam Sousse,420000 DT,420000,1,Sousse,Hammam Sousse,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A vendre appartement S+2 vue de mer,470000 DT,470000,1,Sousse,Akouda,1,2,2025-02-20 20:50:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer Appartement S+3 à Sahloul,1400 DT,1400,0,Sousse,Sahloul,0,3,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer Superbe appartement s+3 à Kantaoui,1450 DT,1450,0,Sousse,Kantaoui,0,3,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer Appartement S+3 a Khzema,1350 DT,1350,0,Sousse,Hammam Sousse,0,3,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
louer appartement s+2 à Sahloul 4,1200 DT,1200,0,Sousse,Sahloul,0,2,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer appartement S+2 à kantaoui,1600 DT,1600,0,Sousse,Kantaoui,0,2,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
Appartement s+1 meublé à Sahloul 4,1000 DT,1000,0,Sousse,Sahloul,0,1,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer appartement S+2 à Kantaoui,1250 DT,1250,0,Sousse,Kantaoui,0,2,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer appartement s+2 à Kantaoui,1200 DT,1200,0,Sousse,Kantaoui,0,2,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer Appartement S+2 à kantaoui,1200 DT,1200,0,Sousse,Kantaoui,0,2,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer S+1 à chott mariem,1200 DT,1200,0,Sousse,Akouda,0,1,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer appartement S+2 à Kantaoui,1000 DT,1000,0,Sousse,Kantaoui,0,2,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer appartement S+2 richement meublé,1250 DT,1250,0,Sousse,Kantaoui,0,2,2025-02-20 20:49:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
Appartement s+1 à Sahloul,800 DT,800,0,Sousse,Sahloul,0,1,2025-02-20 20:48:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer S1 meublé à Cité Olympique sousse,750 DT,750,0,Sousse,Sousse Jawhara,0,1,2025-02-20 20:48:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A louer s2 meublé prés de la plage Hammam Sousse,950 DT,950,0,Sousse,Hammam Sousse,0,2,2025-02-20 20:48:00,2025-02-20,2,2025,20,3,0,20,Soir,Hiver
A location un S2 richement meublé à Khzema Est,1500 DT,1500,0,Sousse,Sousse Jawhara,0,2,2025-02-19 20:35:00,2025-02-19,2,2025,19,2,0,20,Soir,Hiver
A louer Un S2 au Cléopâtre Hammam Sousse,1200 DT,1200,0,Sousse,Hammam Sousse,0,2,2025-02-19 20:35:00,2025-02-19,2,2025,19,2,0,20,Soir,Hiver
A louer S1 richement meublé à Sahloul,1350 DT,1350,0,Sousse,Sahloul,0,1,2025-02-19 20:35:00,2025-02-19,2,2025,19,2,0,20,Soir,Hiver
A louer S2 prés Bonépi Sahloul,800 DT,800,0,Sousse,Sahloul,0,2,2025-02-18 21:04:00,2025-02-18,2,2025,18,1,0,21,Soir,Hiver
A louer S1 meublé à Cité Olympique sousse,750 DT,750,0,Sousse,Sousse Jawhara,0,1,2025-02-17 14:33:00,2025-02-17,2,2025,17,0,0,14,Après-midi,Hiver
A vendre une chic S3 neuf à Sahloul,393000 DT,393000,1,Sousse,Sahloul,1,3,2025-02-15 14:36:00,2025-02-15,2,2025,15,5,1,14,Après-midi,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-02-15 14:36:00,2025-02-15,2,2025,15,5,1,14,Après-midi,Hiver
A louer S1 meublé à Cité Olympique sousse,750 DT,750,0,Sousse,Sousse Jawhara,0,1,2025-02-15 14:36:00,2025-02-15,2,2025,15,5,1,14,Après-midi,Hiver
#Appartement [#S+2] Avec #Grand Terrasse #Hammem Sousse,270000 DT,270000,1,Sousse,Hammam Sousse,1,2,2025-02-15 14:36:00,2025-02-15,2,2025,15,5,1,14,Après-midi,Hiver
A vendre un charmant S1 à Chott Mariem,265000 DT,265000,1,Sousse,Kantaoui,1,1,2025-02-15 14:36:00,2025-02-15,2,2025,15,5,1,14,Après-midi,Hiver
A vendre un charmant S+1 RDC à Kantaoui,264000 DT,264000,1,Sousse,Kantaoui,1,1,2025-02-15 14:36:00,2025-02-15,2,2025,15,5,1,14,Après-midi,Hiver
A louer S2 meublé au Corniche Sousse,1350 DT,1350,0,Sousse,Sousse Médina,0,2,2025-02-14 22:01:00,2025-02-14,2,2025,14,4,0,22,Soir,Hiver
A louer S2 prés Bonépi Sahloul,800 DT,800,0,Sousse,Sahloul,0,2,2025-02-14 11:21:00,2025-02-14,2,2025,14,4,0,11,Matin,Hiver
A location un S2 richement meublé à Khzema Est,1500 DT,1500,0,Sousse,Sousse Jawhara,0,2,2025-02-13 20:55:00,2025-02-13,2,2025,13,3,0,20,Soir,Hiver
A vendre une Chic S3 à Khzema Est,320000 DT,320000,1,Sousse,Sahloul,1,3,2025-02-13 13:56:00,2025-02-13,2,2025,13,3,0,13,Après-midi,Hiver
A louer S1 richement meublé à Sahloul,1350 DT,1350,0,Sousse,Sahloul,0,1,2025-02-12 20:33:00,2025-02-12,2,2025,12,2,0,20,Soir,Hiver
A louer S1 meublé à Cité Olympique sousse,750 DT,750,0,Sousse,Sousse Jawhara,0,1,2025-02-12 15:08:00,2025-02-12,2,2025,12,2,0,15,Après-midi,Hiver
A vendre S2 à sahloul neuf,337000 DT,337000,1,Sousse,Sahloul,1,2,2025-02-12 15:08:00,2025-02-12,2,2025,12,2,0,15,Après-midi,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-02-11 21:32:00,2025-02-11,2,2025,11,1,0,21,Soir,Hiver
A location un S2 richement meublé à Khzema Est,1500 DT,1500,0,Sousse,Sousse Jawhara,0,2,2025-02-11 21:32:00,2025-02-11,2,2025,11,1,0,21,Soir,Hiver
A louer s2 meublé prés de la plage Hammam Sousse,950 DT,950,0,Sousse,Hammam Sousse,0,2,2025-02-11 10:50:00,2025-02-11,2,2025,11,1,0,10,Matin,Hiver
A louer S1 au rdc à sahloul,650 DT,650,0,Sousse,Sahloul,0,1,2025-02-11 10:50:00,2025-02-11,2,2025,11,1,0,10,Matin,Hiver
A louer S1 meublé à Cité Olympique sousse,750 DT,750,0,Sousse,Sousse Jawhara,0,1,2025-02-10 21:43:00,2025-02-10,2,2025,10,0,0,21,Soir,Hiver
A louer S1 au rdc à sahloul,680 DT,680,0,Sousse,Sahloul,0,1,2025-02-08 21:37:00,2025-02-08,2,2025,8,5,1,21,Soir,Hiver
A louer S1 richement meublé à Sahloul,1350 DT,1350,0,Sousse,Sahloul,0,1,2025-02-07 14:41:00,2025-02-07,2,2025,7,4,0,14,Après-midi,Hiver
A louer S2 meublé au Corniche Sousse,1350 DT,1350,0,Sousse,Sousse Jawhara,0,2,2025-02-07 14:41:00,2025-02-07,2,2025,7,4,0,14,Après-midi,Hiver
A location un S2 richement meublé à Khzema Est,1500 DT,1500,0,Sousse,Sousse Jawhara,0,2,2025-02-07 14:41:00,2025-02-07,2,2025,7,4,0,14,Après-midi,Hiver
A louer S1 meublé à Cité Olympique sousse,750 DT,750,0,Sousse,Sousse Jawhara,0,1,2025-02-07 14:41:00,2025-02-07,2,2025,7,4,0,14,Après-midi,Hiver
A louer Un S2 au Cléopâtre Hammam Sousse,1200 DT,1200,0,Sousse,Hammam Sousse,0,2,2025-02-06 21:44:00,2025-02-06,2,2025,6,3,0,21,Soir,Hiver
A louer un S4 vue sur Mer au Route Touristique,2300 DT,2300,0,Sousse,Sousse Jawhara,0,4,2025-02-06 21:44:00,2025-02-06,2,2025,6,3,0,21,Soir,Hiver
A louer s2 meublé prés de la plage Hammam Sousse,950 DT,950,0,Sousse,Hammam Sousse,0,2,2025-02-05 19:45:00,2025-02-05,2,2025,5,2,0,19,Soir,Hiver
A louer S2 prés Bonépi Sahloul,800 DT,800,0,Sousse,Sahloul,0,2,2025-02-05 15:29:00,2025-02-05,2,2025,5,2,0,15,Après-midi,Hiver
A louer S2 jamais habité à Kantaoui,1000 DT,1000,0,Sousse,Kantaoui,0,2,2025-02-05 15:29:00,2025-02-05,2,2025,5,2,0,15,Après-midi,Hiver
A vendre un S3 à Sahloul,360000 DT,360000,1,Sousse,Sahloul,1,3,2025-02-05 15:29:00,2025-02-05,2,2025,5,2,0,15,Après-midi,Hiver
A louer S1 meublé à Cité Olympique sousse,750 DT,750,0,Sousse,Sousse Jawhara,0,1,2025-02-04 20:01:00,2025-02-04,2,2025,4,1,0,20,Soir,Hiver
A louer un S4 vue sur Mer au Route Touristique,2300 DT,2300,0,Sousse,Sousse Jawhara,0,4,2025-02-04 15:50:00,2025-02-04,2,2025,4,1,0,15,Après-midi,Hiver
A louer S1 richement meublé à Sahloul,1350 DT,1350,0,Sousse,Sahloul,0,1,2025-02-04 15:50:00,2025-02-04,2,2025,4,1,0,15,Après-midi,Hiver
A louer S2 meublé au Corniche Sousse,1350 DT,1350,0,Sousse,Sousse Jawhara,0,2,2025-02-04 15:50:00,2025-02-04,2,2025,4,1,0,15,Après-midi,Hiver
A louer S2 prés Bonépi Sahloul,800 DT,800,0,Sousse,Sahloul,0,2,2025-02-03 21:07:00,2025-02-03,2,2025,3,0,0,21,Soir,Hiver
A louer S2 richement meublé à Kantaoui,950 DT,950,0,Sousse,Kantaoui,0,2,2025-02-01 20:39:00,2025-02-01,2,2025,1,5,1,20,Soir,Hiver
A louer S2 meublé au Corniche Sousse,1350 DT,1350,0,Sousse,Sousse Jawhara,0,2,2025-02-01 20:39:00,2025-02-01,2,2025,1,5,1,20,Soir,Hiver
a louer s2 richement meublé à sahloul,920 DT,920,0,Sousse,Sahloul,0,2,2025-02-01 20:39:00,2025-02-01,2,2025,1,5,1,20,Soir,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-01-31 21:39:00,2025-01-31,1,2025,31,4,0,21,Soir,Hiver
A louer un S4 vue sur Mer au Route Touristique,2300 DT,2300,0,Sousse,Sousse Jawhara,0,4,2025-01-31 14:16:00,2025-01-31,1,2025,31,4,0,14,Après-midi,Hiver
A louer S3 à Sahloul jamais habité,1200 DT,1200,0,Sousse,Sahloul,0,3,2025-01-31 14:15:00,2025-01-31,1,2025,31,4,0,14,Après-midi,Hiver
a louer s2 richement meublé à sahloul,950 DT,950,0,Sousse,Sahloul,0,2,2025-01-31 14:15:00,2025-01-31,1,2025,31,4,0,14,Après-midi,Hiver
A louer S2 jamais habité à Sahloul,1100 DT,1100,0,Sousse,Sahloul,0,2,2025-01-31 14:15:00,2025-01-31,1,2025,31,4,0,14,Après-midi,Hiver
A louer S2 jamais habité à Kantaoui,1000 DT,1000,0,Sousse,Kantaoui,0,2,2025-01-31 14:15:00,2025-01-31,1,2025,31,4,0,14,Après-midi,Hiver
A louer S+1 neuf à Sahloul 4,1000 DT,1000,0,Sousse,Sahloul,0,1,2025-01-31 08:54:00,2025-01-31,1,2025,31,4,0,8,Matin,Hiver
A louer S2 prés Bonépi Sahloul,800 DT,800,0,Sousse,Sahloul,0,2,2025-01-30 20:35:00,2025-01-30,1,2025,30,3,0,20,Soir,Hiver
A louer S2 jamais habité à Kantaoui,1000 DT,1000,0,Sousse,Kantaoui,0,2,2025-01-29 20:00:00,2025-01-29,1,2025,29,2,0,20,Soir,Hiver
A vendre un S3 à Sahloul,360000 DT,360000,1,Sousse,Sahloul,1,3,2025-01-29 16:01:00,2025-01-29,1,2025,29,2,0,16,Après-midi,Hiver
a louer s2 richement meublé à sahloul,950 DT,950,0,Sousse,Sahloul,0,2,2025-01-29 10:55:00,2025-01-29,1,2025,29,2,0,10,Matin,Hiver
A louer S3 à Sahloul jamais habité,1200 DT,1200,0,Sousse,Sahloul,0,3,2025-01-28 19:37:00,2025-01-28,1,2025,28,1,0,19,Soir,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-01-28 14:08:00,2025-01-28,1,2025,28,1,0,14,Après-midi,Hiver
A louer S1 richement meublé à Sahloul,1350 DT,1350,0,Sousse,Sahloul,0,1,2025-01-27 19:46:00,2025-01-27,1,2025,27,0,0,19,Soir,Hiver
a louer s2 richement meublé à sahloul,950 DT,950,0,Sousse,Sahloul,0,2,2025-01-27 19:46:00,2025-01-27,1,2025,27,0,0,19,Soir,Hiver
A louer S2 richement meublé à Kantaoui,950 DT,950,0,Sousse,Kantaoui,0,2,2025-01-27 19:46:00,2025-01-27,1,2025,27,0,0,19,Soir,Hiver
A louer S2 prés Bonépi Sahloul,750 DT,750,0,Sousse,Sahloul,0,2,2025-01-27 14:51:00,2025-01-27,1,2025,27,0,0,14,Après-midi,Hiver
#Appartement #Neuf Et #Jamais Habité [#S+3]#Sahloul (4),350000 DT,350000,1,Sousse,Sahloul,1,3,2025-01-27 14:51:00,2025-01-27,1,2025,27,0,0,14,Après-midi,Hiver
A louer S2 meublé au Corniche Sousse,1350 DT,1350,0,Sousse,Sousse Jawhara,0,2,2025-01-27 14:51:00,2025-01-27,1,2025,27,0,0,14,Après-midi,Hiver
A louer S2 jamais habité à Sahloul,1100 DT,1100,0,Sousse,Sahloul,0,2,2025-01-27 14:51:00,2025-01-27,1,2025,27,0,0,14,Après-midi,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-01-25 14:43:00,2025-01-25,1,2025,25,5,1,14,Après-midi,Hiver
A louer S2 jamais habité à Sahloul,1100 DT,1100,0,Sousse,Sahloul,0,2,2025-01-25 14:43:00,2025-01-25,1,2025,25,5,1,14,Après-midi,Hiver
a louer s2 richement meublé à sahloul,950 DT,950,0,Sousse,Sahloul,0,2,2025-01-25 14:43:00,2025-01-25,1,2025,25,5,1,14,Après-midi,Hiver
A louer S2 jamais habité à Sahloul,1000 DT,1000,0,Sousse,Sahloul,0,2,2025-01-24 20:39:00,2025-01-24,1,2025,24,4,0,20,Soir,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-01-24 14:38:00,2025-01-24,1,2025,24,4,0,14,Après-midi,Hiver
A louer S3 à Sahloul jamais habité,1200 DT,1200,0,Sousse,Sahloul,0,3,2025-01-24 14:38:00,2025-01-24,1,2025,24,4,0,14,Après-midi,Hiver
A louer S1 au rdc à sahloul,650 DT,650,0,Sousse,Sahloul,0,1,2025-01-24 10:53:00,2025-01-24,1,2025,24,4,0,10,Matin,Hiver
A louer S2 meublé au Corniche Sousse,1350 DT,1350,0,Sousse,Sousse Jawhara,0,2,2025-01-23 21:29:00,2025-01-23,1,2025,23,3,0,21,Soir,Hiver
A louer S2 jamais habité à Sahloul,1100 DT,1100,0,Sousse,Sahloul,0,2,2025-01-23 15:06:00,2025-01-23,1,2025,23,3,0,15,Après-midi,Hiver
a louer s2 richement meublé à sahloul,950 DT,950,0,Sousse,Sahloul,0,2,2025-01-23 10:56:00,2025-01-23,1,2025,23,3,0,10,Matin,Hiver
A louer Un S2 au Cléopâtre Hammam Sousse,1200 DT,1200,0,Sousse,Hammam Sousse,0,2,2025-01-22 16:00:00,2025-01-22,1,2025,22,2,0,16,Après-midi,Hiver
A louer Un S2 de luxe à Route Touristique,2500 DT,2500,0,Sousse,Sousse Médina,0,2,2025-01-22 16:00:00,2025-01-22,1,2025,22,2,0,16,Après-midi,Hiver
A louer S2 jamais habité à Kantaoui,1000 DT,1000,0,Sousse,Kantaoui,0,2,2025-01-22 16:00:00,2025-01-22,1,2025,22,2,0,16,Après-midi,Hiver
A louer S2 prés Bonépi Sahloul,750 DT,750,0,Sousse,Sahloul,0,2,2025-01-22 16:00:00,2025-01-22,1,2025,22,2,0,16,Après-midi,Hiver
A louer S3 à Sahloul jamais habité,1200 DT,1200,0,Sousse,Sahloul,0,3,2025-01-21 11:41:00,2025-01-21,1,2025,21,1,0,11,Matin,Hiver
A louer S2 jamais habité à Sahloul,1000 DT,1000,0,Sousse,Sahloul,0,2,2025-01-21 11:41:00,2025-01-21,1,2025,21,1,0,11,Matin,Hiver
A louer S2 prés Bonépi Sahloul,750 DT,750,0,Sousse,Sahloul,0,2,2025-01-21 11:06:00,2025-01-21,1,2025,21,1,0,11,Matin,Hiver
A louer S2 meublé au Corniche Sousse,1350 DT,1350,0,Sousse,Sousse Médina,0,2,2025-01-20 20:56:00,2025-01-20,1,2025,20,0,0,20,Soir,Hiver
A louer S2 jamais habité à Kantaoui,1000 DT,1000,0,Sousse,Kantaoui,0,2,2025-01-20 15:18:00,2025-01-20,1,2025,20,0,0,15,Après-midi,Hiver
A vendre un S3 à Sahloul,360000 DT,360000,1,Sousse,Sahloul,1,3,2025-01-18 10:45:00,2025-01-18,1,2025,18,5,1,10,Matin,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-01-18 10:45:00,2025-01-18,1,2025,18,5,1,10,Matin,Hiver
A louer Un S2 de luxe à Route Touristique,2500 DT,2500,0,Sousse,Sousse Médina,0,2,2025-01-18 10:45:00,2025-01-18,1,2025,18,5,1,10,Matin,Hiver
A vendre S2 à Khzema,140000 DT,140000,1,Sousse,Sousse Jawhara,1,S+25,2025-01-17 20:28:00,2025-01-17,1,2025,17,4,0,20,Soir,Hiver
S+4 bien meublé chic et luxe à Sahloul,3500 DT,3500,0,Sousse,Sahloul,0,4,2025-01-17 15:07:00,2025-01-17,1,2025,17,4,0,15,Après-midi,Hiver
A louer une chic S2 à Sahloul,1100 DT,1100,0,Sousse,Sahloul,0,2,2025-01-17 15:07:00,2025-01-17,1,2025,17,4,0,15,Après-midi,Hiver
A louer S2 prés Bonépi Sahloul,750 DT,750,0,Sousse,Sahloul,0,2,2025-01-17 11:22:00,2025-01-17,1,2025,17,4,0,11,Matin,Hiver
A louer S3 à Sahloul jamais habité,1200 DT,1200,0,Sousse,Sahloul,0,3,2025-01-16 21:34:00,2025-01-16,1,2025,16,3,0,21,Soir,Hiver
A louer Un S2 au Cléopâtre Hammam Sousse,1200 DT,1200,0,Sousse,Hammam Sousse,0,2,2025-01-16 21:34:00,2025-01-16,1,2025,16,3,0,21,Soir,Hiver
A louer S2 jamais habité à Sahloul,1000 DT,1000,0,Sousse,Sahloul,0,2,2025-01-16 21:33:00,2025-01-16,1,2025,16,3,0,21,Soir,Hiver
A louer S2 jamais habité à Sahloul,1200 DT,1200,0,Sousse,Sahloul,0,2,2025-01-16 11:48:00,2025-01-16,1,2025,16,3,0,11,Matin,Hiver
A louer S2 richement meublé à Khzema,1350 DT,1350,0,Sousse,Sousse Jawhara,0,2,2025-01-15 21:15:00,2025-01-15,1,2025,15,2,0,21,Soir,Hiver
A louer S2 meublé Hammam sousse,650 DT,650,0,Sousse,Sousse Jawhara,0,2,2025-01-15 12:15:00,2025-01-15,1,2025,15,2,0,12,Matin,Hiver
A louer S1 richement meublé à Sahloul,1350 DT,1350,0,Sousse,Sahloul,0,1,2025-01-14 20:53:00,2025-01-14,1,2025,14,1,0,20,Soir,Hiver
A louer S2 prés Bonépi Sahloul,750 DT,750,0,Sousse,Sahloul,0,2,2025-01-14 11:45:00,2025-01-14,1,2025,14,1,0,11,Matin,Hiver
A louer une chic S2 à Sahloul,1100 DT,1100,0,Sousse,Sahloul,0,2,2025-01-14 11:45:00,2025-01-14,1,2025,14,1,0,11,Matin,Hiver
A vendre S3 à Khzema Est,320000 DT,320000,1,Sousse,Sousse Jawhara,1,3,2025-01-13 20:55:00,2025-01-13,1,2025,13,0,0,20,Soir,Hiver
شقة S+2 مطلّة على البحر للبيع,470000 DT,470000,1,Sousse,Akouda,1,2,2025-06-24 21:22:00,2025-06-24,6,2025,24,1,0,21,Soir,Été
A l'année pour étranger proche Lac2 S4 meublé Neuf,2000 DT,2000,0,Tunis,L'aouina,0,4,2026-03-22 23:10:00,2026-03-22,3,2026,22,6,1,23,Soir,Printemps
EZZOUHOUR 4 - TUNIS : opportunité ETAGE S3 À VENDRE,245000 DT,245000,3,Tunis,Ezzouhour,1,3,2026-03-22 16:16:00,2026-03-22,3,2026,22,6,1,16,Après-midi,Printemps
Excellent Apt S4 meublé Neuf proche lac2,2000 DT,2000,0,Tunis,L'aouina,0,4,2026-03-21 13:43:00,2026-03-21,3,2026,21,5,1,13,Après-midi,Printemps
Joli appartement S3 meublé au lac 2,2800 DT,2800,0,Tunis,Les Berges Du Lac,0,3,2026-03-21 08:13:00,2026-03-21,3,2026,21,5,1,8,Matin,Printemps
Coquette Appart S3 meublé au Lac 2,3300 DT,3300,0,Tunis,Les Berges Du Lac,0,3,2026-03-21 08:12:00,2026-03-21,3,2026,21,5,1,8,Matin,Printemps
Particulier L Apt S4 meublé Neuf Cité Palmeraies l'aouina po,2000 DT,2000,0,Tunis,L'aouina,0,4,2026-03-20 22:15:00,2026-03-20,3,2026,20,4,0,22,Soir,Printemps
Proche lac2 Apt S4 meublé Neuf pour étranger,2000 DT,2000,0,Tunis,L'aouina,0,4,2026-03-20 22:15:00,2026-03-20,3,2026,20,4,0,22,Soir,Printemps
Particulier L S4 meublé Neuf proche lac2 à l'année,2000 DT,2000,0,Tunis,L'aouina,0,4,2026-03-20 10:15:00,2026-03-20,3,2026,20,4,0,10,Matin,Printemps
"Appartement s+3 "" Laouina """,380000 DT,380000,1,Tunis,L'aouina,1,3,2026-03-19 23:22:00,2026-03-19,3,2026,19,3,0,23,Soir,Printemps
Villa s5 avec piscine à La Marsa ZVL0179,5500 DT,5500,4,Tunis,La Marsa,0,5,2026-03-19 15:23:00,2026-03-19,3,2026,19,3,0,15,Après-midi,Printemps
Appartement S+2 jamais habité à Jardin de Carthage,2400 DT,2400,0,Tunis,Jardin De Carthage,0,2,2026-03-19 11:20:00,2026-03-19,3,2026,19,3,0,11,Matin,Printemps
Particulier L Apt S4 meublé Neuf proche lac2 pr étranger à,2000 DT,2000,0,Tunis,L'aouina,0,4,2026-03-18 18:58:00,2026-03-18,3,2026,18,2,0,18,Après-midi,Printemps
Superbe duplex S+3 meublé à La Marsa,3350 DT,3350,4,Tunis,Sidi Daoud,0,3,2026-03-18 13:31:00,2026-03-18,3,2026,18,2,0,13,Après-midi,Printemps
Appartement S+1 meublé – Ain Zaghouan Nord,2700 DT,2700,0,Tunis,Aïn Zaghouan,0,1,2026-03-18 13:31:00,2026-03-18,3,2026,18,2,0,13,Après-midi,Printemps
Duplex S+3 vue mer au Golden Tulip Gammarth,1580000 DT,1580000,3,Tunis,Gammarth,1,3,2026-03-18 10:39:00,2026-03-18,3,2026,18,2,0,10,Matin,Printemps
Duplex S+3 avec terrasse et jardin à Gammarth Supérieur,2500 DT,2500,0,Tunis,Gammarth,0,3,2026-03-18 10:39:00,2026-03-18,3,2026,18,2,0,10,Matin,Printemps
Duplex S+3 Meublé au Golden Tulip Gammarth,5000 DT,5000,0,Tunis,Gammarth,0,3,2026-03-18 10:39:00,2026-03-18,3,2026,18,2,0,10,Matin,Printemps
Appartement s3 à Ain Zaghouan nord MAL1385,2600 DT,2600,0,Tunis,Aïn Zaghouan,0,3,2026-03-17 14:03:00,2026-03-17,3,2026,17,1,0,14,Après-midi,Printemps
Rez-de-chaussée de villa s3 vide ou meublé à GammarthMDL0033,4300 DT,4300,0,Tunis,Gammarth,0,3,2026-03-17 12:24:00,2026-03-17,3,2026,17,1,0,12,Matin,Printemps
Appartement s 2 jardin de carthage,2300 DT,2300,0,Tunis,Jardin De Carthage,0,2,2026-03-17 11:00:00,2026-03-17,3,2026,17,1,0,11,Matin,Printemps
Appartement s3 à La Marsa MAL0214,1950 DT,1950,0,Tunis,La Marsa,0,3,2026-03-16 14:20:00,2026-03-16,3,2026,16,0,0,14,Après-midi,Printemps
